,Day_num,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
269,269.0,0.238443144543,0.342893521787,0.601152383127,-0.520501467361,1.12920114176,0.414206377915,-1.41996028446,1.10979599392,0.626871572169,-0.940728776307,-1.61775861767
270,270.0,0.373167732721,0.30304205856,0.574271743596,-0.538498303158,1.07734676584,0.454385641293,-1.41996028446,1.07332751195,0.60377014327,-0.969437883763,-1.59937856048
271,271.0,0.377730318578,0.271176738468,0.547302043012,-0.554224298107,1.16202840123,0.549047907579,-1.41996028446,1.03795611448,0.576765732829,-1.04175170152,-1.58254409177
272,272.0,0.375547331457,0.242984825291,0.528165302542,-0.577903342722,1.42188591263,0.774980160432,-1.41996028446,1.00302825175,0.554161009133,-1.14978971653,-1.56259333021
273,273.0,0.435370546627,0.213603813176,0.498809426199,-0.594296217277,1.21621945562,0.711899222626,-0.963156202985,0.935815266853,0.527680423819,-1.30986899373,-1.52214642757
274,274.0,0.344390987883,0.186555374926,0.469095539432,-0.608789461135,0.863587843532,0.524399611365,-0.806631767438,0.884104642814,0.507667840929,-1.22869633791,-1.49025161989
275,275.0,0.112509407801,0.156263358572,0.443162114921,-0.6272398588,0.891577109864,0.60119339813,-0.806631767438,0.850027830305,0.477923331356,-0.907963812807,-1.46601653769
276,276.0,0.370435911174,0.125902743677,0.425782887494,-0.644671472728,1.07250171243,0.789386187081,-0.806631767438,0.815155964822,0.450324784199,-0.6873026122,-1.44094684389
277,277.0,0.636578522267,0.10495482354,0.399335857949,-0.658463952079,1.03144124533,0.795148348356,-0.806631767438,0.782362493824,0.429680677845,-0.733305903764,-1.41595228433
278,278.0,0.718968628923,0.0791979389825,0.383817025848,-0.678617044726,1.02862905865,0.790826734152,-0.806631767438,0.74759159466,0.405029526816,-0.902523482529,-1.39203062519
279,279.0,0.65191891153,0.0533520062897,0.353273270335,-0.689423486577,0.912541335515,0.880046650252,-0.806631767438,0.711146788372,0.380482500391,-0.929239610514,-1.36211258207
280,280.0,0.606979319771,0.0237773330611,0.328286137245,-0.705227838757,1.10301671653,0.892090421405,-0.806631767438,0.677980640299,0.35329876132,-0.898534084937,-1.33620702757
281,281.0,0.8323789537,-0.00325377240067,0.305738648963,-0.721718937578,1.21099550561,1.07122206362,-0.806631767438,0.643110409969,0.32554313242,-1.06577056685,-1.3037886992
282,282.0,0.995504682926,-0.0330412768909,0.27676083377,-0.730969748245,0.921396453867,0.972062181227,-0.806631767438,0.613223353829,0.298900668523,-1.31431505783,-1.27677377604
283,283.0,0.753077373319,-0.0610170754234,0.243237443931,-0.740358620229,0.82662303348,1.01235590648,-0.806631767438,0.58442071727,0.273464728396,-1.10456787576,-1.25022112935
284,284.0,0.734655753628,-0.0890576257626,0.213153376524,-0.751606508636,0.816742098475,1.00932477846,-0.806631767438,0.553757093453,0.245627216403,-0.764296325292,-1.21756710521
285,285.0,0.648045301023,-0.117566987997,0.184993493635,-0.765748741318,0.731906065971,1.00860187107,-0.806631767438,0.518311507855,0.219009722815,-0.588978594955,-1.18290289978
286,286.0,0.509059568848,-0.13936339925,0.173161158728,-0.781701625788,0.715571761992,1.02125355254,-0.806631767438,0.490021699784,0.189787093969,-0.41195385741,-1.14761014857
